id,tweet_id,url,created_at
213,296432206539284481,http://www.zendesk.com/company/careers,2013-01-30 01:38:40.23752
214,296444524748759042,http://www.youtube.com/watch?feature=player_embedded&v=5cNJNKkCQ2E,2013-01-30 02:27:37.129026
215,296466314120290304,http://yfrog.com/odvi9zibj,2013-01-30 03:54:12.118478
216,296471639728742400,https://github.com/kete/media_selector,2013-01-30 04:15:21.865022
217,296475367676448768,http://bit.ly/14r8i5j,2013-01-30 04:30:10.735107
218,296505568422686720,http://bit.ly/TV5TyU,2013-01-30 06:30:11.071847
219,296557832474615809,http://adf.ly/IDddb,2013-01-30 09:57:51.782218
220,296557833309261824,http://adf.ly/IDddk,2013-01-30 09:57:51.986129
221,296649249305812993,http://bit.ly/X8eF90,2013-01-30 16:01:07.438167
222,296699425588379648,http://bit.ly/XIeO1l,2013-01-30 19:20:30.243153
223,296718116111675394,http://drulia.co.uk/blog/tutorials/icons/cross-browser-placeholder-with-ember-js,2013-01-30 20:34:46.390989
224,296719138901086208,http://www.kaspertidemann.com/auto-synthesized-controllers-when-using-the-needs-api-in-ember-js/,2013-01-30 20:38:50.27253
225,296805171600711680,http://bit.ly/X9bf4c,2013-01-31 02:20:42.02465
226,296837746050351104,http://www.meetup.com/OC-EmberJS/,2013-01-31 04:30:08.478423
227,296839423981674496,http://emberjs.com/,2013-01-31 04:36:48.460742
228,296909709670223872,http://www.rqna.net/qna/mrpnzp-ember-js-objects-and-arraycontroller.html,2013-01-31 09:16:05.847151
229,296928877161357312,http://stravid.com/de/emberjs-lernen/,2013-01-31 10:32:15.752982
230,296948862340435968,http://www.coactivate.org/projects/artsprint2013/project-home,2013-01-31 11:51:40.59114
231,297012732815880192,http://stravid.com/de/emberjs-lernen/,2013-01-31 16:05:28.663993
232,297055191390371840,http://via.me/-9aut9nk,2013-01-31 18:54:11.407389
233,297069010137255936,http://via.me/-9aut9nk,2013-01-31 19:49:06.124921
234,297069147194531841,http://via.me/-9aut9nk,2013-01-31 19:49:38.734008
235,297073258229022720,http://www.andymatthews.net/read/2012/03/07/Getting-Started-With-EmberJS,2013-01-31 20:05:58.955078
236,297074606118932481,http://stravid.com/de/emberjs-lernen/,2013-01-31 20:11:20.227198
237,297092853258149889,http://stravid.com/de/emberjs-lernen/,2013-01-31 21:23:50.698629
238,297172136139825152,http://useranswer.com/answer/ember-js-observer-for-all-values/,2013-02-01 02:38:53.204007
239,297220241598083072,http://emberjs.com/about/,2013-02-01 05:50:02.549419
240,297239454094090240,http://bit.ly/WiUuIi,2013-02-01 07:06:23.054361
241,297354261795336192,https://github.com/inkredabull/sonific8tr,2013-02-01 14:42:35.393635
242,297400087003422720,http://bit.ly/U90uUS,2013-02-01 17:44:41.082497
243,297425657116381185,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-01 19:26:17.322612
244,297432165203972097,http://bit.ly/U9Ckd1,2013-02-01 19:52:08.957872
245,297434839534161920,http://bit.ly/U9Ckd1,2013-02-01 20:02:46.566293
246,297437915280183296,http://bit.ly/11pDaEq,2013-02-01 20:14:59.889725
247,297448015348768768,http://bit.ly/WGOypl,2013-02-01 20:55:07.951713
248,297469868431790081,https://github.com/inkredabull/sonific8tr,2013-02-01 22:21:58.333007
249,297472778821595136,https://github.com/inkredabull/sonific8tr,2013-02-01 22:33:32.006114
250,297481638231826432,https://github.com/inkredabull/sonific8tr,2013-02-01 23:08:44.243626
251,297483250719395840,http://net.tutsplus.com/tutorials/javascript-ajax/game-on-backbone-and-ember/,2013-02-01 23:15:08.717919
252,297496811814408192,http://careers.stackoverflow.com/jobs/30004/front-end-web-javascript-engineer-pivotshare,2013-02-02 00:09:01.923266
253,297498484477665281,http://careers.stackoverflow.com/jobs/30004/front-end-web-javascript-engineer-pivotshare,2013-02-02 00:15:40.759904
254,297529920140214273,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-02 02:20:35.549918
255,297537023995166721,http://bit.ly/11vMSAy,2013-02-02 02:48:49.238297
256,297552234126909442,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-02 03:49:15.633533
257,297634209110032385,http://blemoine.github.com/rex-ember-ejp/,2013-02-02 09:15:00.010611
258,297656679821107200,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-02 10:44:17.409426
259,297662929338249217,https://www.evernote.com/shard/s2/sh/59740cc6-514e-49ed-a971-649b6bd11ef2/0652ff4ee543ebe1be3b40ea5ba3dba7/deep/0/Developer%20Tools%20-%20file://localhost/Users/wycats/Code/todomvc/architecture-examples/emberjs/index.html.jpg,2013-02-02 11:09:07.435023
260,297711216493731842,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-02 14:20:59.994195
261,297716525060739072,http://www.pansapien.com/2012/11/25/server-mvc-vs-client-mvc/,2013-02-02 14:42:05.658479
262,297736912314171392,http://bit.ly/WZlPfT,2013-02-02 16:03:06.354731
263,297754052769484800,http://darthdeus.github.com/blog/2013/02/01/ember-dot-js-router-and-template-naming-convention/,2013-02-02 17:11:13.087482
264,297784194317291522,http://bit.ly/XPoWW1,2013-02-02 19:10:59.27144
265,297842130288783360,http://darthdeus.github.com/blog/archives/,2013-02-02 23:01:12.293898
266,297849868674797569,http://qr.ae/1Jox4,2013-02-02 23:31:57.309552
267,297850498822852608,http://qr.ae/1Jox4,2013-02-02 23:34:27.51068
268,297930432853471234,http://stackoverflow.com/q/14669595/75607?stw=2,2013-02-03 04:52:05.268872
269,297931784996397056,http://stackoverflow.com/q/14669595/75607?stw=2,2013-02-03 04:57:27.750654
270,297932443871219713,http://zillionjobs.com/Job-7572515.html,2013-02-03 05:00:04.684492
271,298149872543084544,http://www.meetup.com/Ember-SF/events/94111992/,2013-02-03 19:24:03.902349
272,298162465223622657,http://www.zqna.net/qna/kvkxhz-ember-js-for-non-ruby-users-closed.html,2013-02-03 20:14:06.050558
273,298181461331296256,http://emberjs.tumblr.com/post/42214666459/getting-started-with-emberjs-1-0-0-pre-4,2013-02-03 21:29:35.121972
274,298194921809133568,http://www.zqna.net/qna/kvrmvq-whats-the-ember-js-controller-naming-convention.html,2013-02-03 22:23:04.301913
275,298309506776055808,http://yfrog.com/h0pk6g,2013-02-04 05:58:23.510031
276,298385493186457600,http://zillionjobs.com/Job-7572515.html,2013-02-04 11:00:20.054763
277,298460977769369601,http://bit.ly/X7JZVB,2013-02-04 16:00:17.014358
278,298489488701784064,http://emberjs.com/guides/,2013-02-04 17:53:34.902503
279,298492726427676672,http://www.meetup.com/nyhackdays/events/101982792/,2013-02-04 18:06:26.484202
280,298504715925352448,http://goo.gl/u8x2C,2013-02-04 18:54:05.026568
281,298506835781111808,http://bit.ly/X7JZVB,2013-02-04 19:02:30.481817
